Accession	Class
HsCD00583721	0
HsCD00583722	2
HsCD00583723	0
HsCD00583724	0
HsCD00583725	0
HsCD00583726	0
HsCD00583727	1
HsCD00583728	2
HsCD00583729	2
HsCD00583730	2
HsCD00583731	0
HsCD00583732	0
HsCD00583733	0
HsCD00583734	0
HsCD00583735	1
HsCD00583736	1
HsCD00583737	1
HsCD00583738	1
HsCD00583739	1
HsCD00583740	2
HsCD00583741	2
HsCD00583742	2
HsCD00583743	2
HsCD00583744	0
HsCD00583745	0
HsCD00583746	1
HsCD00583747	1
HsCD00583748	1
HsCD00583749	1
HsCD00583750	2
HsCD00583751	1
HsCD00583752	0
HsCD00583753	0
HsCD00583754	2
HsCD00583755	2
HsCD00583756	0
HsCD00583757	2
HsCD00583758	0
HsCD00583759	2
HsCD00583760	2
HsCD00583761	2
HsCD00583762	2
HsCD00583763	1
HsCD00583764	1
HsCD00583765	1
HsCD00583766	0
HsCD00583767	2
HsCD00583768	2
HsCD00583769	0
HsCD00583770	2
HsCD00583771	0
HsCD00583772	0
HsCD00583773	1
HsCD00583774	1
HsCD00583775	0
HsCD00583776	1
HsCD00583777	1
HsCD00583778	1
HsCD00583779	2
HsCD00583780	1
HsCD00583781	1
HsCD00583782	1
HsCD00583783	1
HsCD00583784	1
HsCD00583785	1
HsCD00583786	0
HsCD00583787	0
HsCD00583788	1
HsCD00583789	1
HsCD00583790	0
HsCD00583791	0
HsCD00583792	1
HsCD00583793	1
HsCD00583795	0
HsCD00583796	0
HsCD00583797	0
HsCD00583798	0
HsCD00583799	0
HsCD00583800	0
HsCD00583801	0
HsCD00583802	0
HsCD00583803	0
HsCD00583804	0
HsCD00583805	0
HsCD00583806	0
HsCD00583807	0
HsCD00583808	0
HsCD00583809	0
HsCD00583810	0
HsCD00583811	2
HsCD00583812	0
HsCD00583813	2
HsCD00583814	1
HsCD00583815	0
HsCD00583816	2
HsCD00583817	1
HsCD00583818	2
HsCD00583819	0
HsCD00583820	1
HsCD00583821	2
HsCD00583822	2
HsCD00583823	1
HsCD00583824	1
HsCD00583825	0
HsCD00583826	1
HsCD00583827	2
HsCD00583828	0
HsCD00583829	1
HsCD00583830	2
HsCD00583831	2
HsCD00583832	1
HsCD00583833	1
HsCD00583834	0
HsCD00583835	2
HsCD00583836	2
HsCD00583837	0
HsCD00583838	1
HsCD00583839	0
HsCD00583840	0
HsCD00583841	0
HsCD00583842	2
HsCD00583843	2
HsCD00583844	1
HsCD00583845	1
HsCD00583846	1
HsCD00583847	0
HsCD00583848	0
HsCD00583849	0
HsCD00583850	0
HsCD00583851	0
HsCD00583852	0
HsCD00583853	2
HsCD00583854	0
HsCD00583855	0
HsCD00583856	0
HsCD00583857	1
HsCD00583858	1
HsCD00583859	1
HsCD00583860	1
HsCD00583861	1
HsCD00583862	1
HsCD00583863	0
HsCD00583864	0
HsCD00583865	0
HsCD00583866	2
HsCD00583867	2
HsCD00583868	1
HsCD00583869	1
HsCD00583870	1
HsCD00583871	1
HsCD00583872	1
HsCD00583873	2
HsCD00583874	1
HsCD00583875	0
HsCD00583876	0
HsCD00583877	0
HsCD00583878	2
HsCD00583879	1
HsCD00583880	0
HsCD00583881	0
HsCD00583882	0
HsCD00583883	0
HsCD00583884	0
HsCD00583885	0
HsCD00583886	0
HsCD00583887	0
HsCD00583888	0
HsCD00583889	2
HsCD00583890	1
HsCD00583891	0
HsCD00583892	0
HsCD00583893	1
HsCD00583894	2
HsCD00583895	2
HsCD00583896	2
HsCD00583897	2
HsCD00583898	2
HsCD00583899	2
HsCD00583900	2
HsCD00583901	2
HsCD00583902	2
HsCD00583903	0
HsCD00583904	2
HsCD00583905	0
HsCD00583906	1
HsCD00583907	2
HsCD00583908	2
HsCD00583909	0
HsCD00583910	1
HsCD00583911	0
HsCD00583912	0
HsCD00583913	0
HsCD00583914	0
HsCD00583915	0
HsCD00583916	2
HsCD00583917	2
HsCD00583918	1
HsCD00583919	1
HsCD00583920	0
HsCD00583921	1
HsCD00583922	1
HsCD00583923	1
HsCD00583924	1
HsCD00583925	1
HsCD00583926	1
HsCD00583927	1
HsCD00583928	1
HsCD00583929	1
HsCD00583930	1
HsCD00583931	0
HsCD00583932	2
HsCD00583933	2
HsCD00583934	2
HsCD00583935	2
HsCD00583936	2
HsCD00583937	2
HsCD00583938	2
HsCD00583939	2
HsCD00583940	2
HsCD00583941	2
HsCD00583942	2
HsCD00583943	2
HsCD00583944	2
HsCD00583945	2
HsCD00583946	1
HsCD00583947	2
HsCD00583948	2
HsCD00583949	0
HsCD00583950	0
HsCD00583951	1
HsCD00583952	1
HsCD00583953	1
HsCD00583954	1
HsCD00583955	1
HsCD00583956	1
HsCD00583957	2
HsCD00583958	1
HsCD00583959	2
HsCD00583960	2
HsCD00583961	2
HsCD00584002	2
HsCD00584003	1
HsCD00584004	1
HsCD00584005	0
HsCD00584006	1
HsCD00584007	0
HsCD00584008	1
HsCD00584009	0
HsCD00584010	0
HsCD00584011	1
HsCD00584012	1
HsCD00584013	0
HsCD00584014	1
HsCD00584015	2
HsCD00584016	1
HsCD00584017	1
HsCD00584018	1
HsCD00584019	2
HsCD00584020	2
HsCD00584021	2
HsCD00584022	1
HsCD00584023	1
HsCD00584024	1
HsCD00584025	2
HsCD00584026	0
HsCD00584027	1
HsCD00584028	0
HsCD00584029	0
HsCD00584030	1
HsCD00584031	1
HsCD00584032	1
HsCD00584033	1
HsCD00584034	1
HsCD00584035	2
HsCD00584036	0
HsCD00584040	1
HsCD00584041	1
HsCD00584042	0
HsCD00584043	1
HsCD00584044	1
HsCD00584045	1
HsCD00584046	0
HsCD00584047	1
HsCD00584048	0
HsCD00584049	1
HsCD00584051	2
HsCD00584052	2
HsCD00584053	2
HsCD00584054	2
HsCD00584055	2
HsCD00584056	2
HsCD00584057	1
HsCD00584058	1
HsCD00584059	0
HsCD00584060	0
HsCD00584061	2
HsCD00584062	0
HsCD00584063	0
HsCD00584064	0
HsCD00584065	1
HsCD00584066	0
HsCD00584067	1
HsCD00584068	0
HsCD00584069	0
HsCD00584070	0
HsCD00584071	0
HsCD00584072	0
HsCD00584073	0
HsCD00584074	0
HsCD00584075	1
HsCD00584076	1
HsCD00584077	2
HsCD00584078	1
HsCD00584079	0
HsCD00584080	1
HsCD00584081	2
HsCD00584082	2
HsCD00584083	0
HsCD00584084	0
HsCD00584085	0
HsCD00584086	1
HsCD00584087	1
HsCD00584088	1
HsCD00584089	1
HsCD00584090	0
HsCD00584091	1
HsCD00584092	1
HsCD00584093	0
HsCD00584094	1
HsCD00584095	1
HsCD00584096	1
HsCD00584097	1
HsCD00584098	1
HsCD00584099	2
HsCD00584100	1
HsCD00584101	1
HsCD00584102	1
HsCD00584103	0
HsCD00584104	1
HsCD00584105	1
HsCD00584106	1
HsCD00584107	2
HsCD00584108	1
HsCD00584109	0
HsCD00584110	0
HsCD00584111	0
HsCD00584112	1
HsCD00584113	1
HsCD00584114	1
HsCD00584115	1
HsCD00584116	1
HsCD00584117	1
HsCD00584118	2
HsCD00584119	1
HsCD00584120	1
HsCD00584121	0
HsCD00584122	1
HsCD00584123	0
HsCD00584124	0
HsCD00584125	0
HsCD00584126	0
HsCD00584127	1
HsCD00584128	1
HsCD00584129	1
HsCD00584130	1
HsCD00584131	2
HsCD00584132	0
HsCD00584133	2
HsCD00584134	2
HsCD00584135	1
HsCD00584136	1
HsCD00584146	2
HsCD00584147	0
HsCD00584148	0
HsCD00584149	0
HsCD00584150	0
HsCD00584151	0
HsCD00584152	0
HsCD00584153	1
HsCD00584154	0
HsCD00584155	0
HsCD00584156	0
HsCD00584157	0
HsCD00584158	1
HsCD00584159	1
HsCD00584160	0
HsCD00584161	0
HsCD00584162	0
HsCD00584163	2
HsCD00584164	0
HsCD00584165	0
HsCD00584166	0
HsCD00584167	1
HsCD00584168	0
HsCD00584169	0
HsCD00584170	0
HsCD00584171	0
HsCD00584172	0
HsCD00584173	0
HsCD00584174	0
HsCD00584175	0
HsCD00584176	0
HsCD00584177	0
HsCD00584178	0
HsCD00584179	0
HsCD00584212	0
HsCD00584213	0
HsCD00584214	0
HsCD00584215	0
HsCD00584216	0
HsCD00584217	0
HsCD00584218	0
HsCD00584219	2
HsCD00584220	2
HsCD00584221	2
HsCD00584222	2
HsCD00584224	1
HsCD00584225	1
HsCD00584226	1
HsCD00584227	1
HsCD00584228	2
HsCD00584229	2
HsCD00584230	0
HsCD00584231	1
HsCD00584232	2
HsCD00584233	2
HsCD00584234	0
HsCD00584235	2
HsCD00584236	0
HsCD00584237	2
HsCD00584238	1
HsCD00584239	1
HsCD00584240	1
HsCD00584241	1
HsCD00584242	2
HsCD00584243	0
HsCD00584244	0
HsCD00584245	1
HsCD00584246	2
HsCD00584247	2
HsCD00584248	0
HsCD00584249	0
HsCD00584250	0
HsCD00584251	2
HsCD00584252	0
HsCD00584253	0
HsCD00584254	0
HsCD00584255	2
HsCD00584256	2
HsCD00584257	2
HsCD00584258	1
HsCD00584259	1
HsCD00584260	2
HsCD00584261	2
HsCD00584262	2
HsCD00584263	2
HsCD00584264	2
HsCD00584265	0
HsCD00584266	2
HsCD00584267	0
HsCD00584268	0
HsCD00584269	0
HsCD00584270	0
HsCD00584271	2
HsCD00584272	2
HsCD00584273	0
HsCD00584298	0
HsCD00584299	2
HsCD00584300	0
HsCD00584301	1
HsCD00584302	1
HsCD00584303	0
HsCD00584304	0
HsCD00584305	0
HsCD00584306	2
HsCD00584307	2
HsCD00584308	2
HsCD00584309	0
HsCD00584310	1
HsCD00584311	1
HsCD00584312	1
HsCD00584313	1
HsCD00584314	2
HsCD00584315	2
HsCD00584316	2
HsCD00584317	2
HsCD00584318	2
HsCD00584319	2
HsCD00584320	2
HsCD00584321	0
HsCD00584322	1
HsCD00584323	1
HsCD00584324	1
HsCD00584325	1
HsCD00584326	0
HsCD00584327	0
HsCD00584328	2
HsCD00584329	2
HsCD00584330	2
HsCD00584331	1
HsCD00584332	0
HsCD00584333	1
HsCD00584334	2
HsCD00584335	2
HsCD00584336	0
HsCD00584337	0
HsCD00584441	1
HsCD00584442	2
HsCD00584443	1
HsCD00584444	2
HsCD00584445	1
HsCD00584446	2
HsCD00584447	1
HsCD00584448	1
HsCD00584449	1
HsCD00584450	1
HsCD00584451	1
HsCD00584452	1
HsCD00584453	1
HsCD00584454	1
HsCD00584455	2
HsCD00584456	0
HsCD00584457	2
HsCD00584458	2
HsCD00584459	2
HsCD00584460	2
HsCD00584461	2
HsCD00584462	0
HsCD00584463	2
HsCD00584464	2
HsCD00584951	1
HsCD00584952	0
HsCD00584953	0
HsCD00584954	0
HsCD00584955	0
HsCD00584956	1
HsCD00584957	1
HsCD00584958	1
HsCD00584959	1
HsCD00584960	2
HsCD00584961	0
HsCD00584962	0
HsCD00584963	0
HsCD00584964	2
HsCD00584965	0
HsCD00584966	0
HsCD00584967	0
HsCD00584968	0
HsCD00584969	1
HsCD00584970	1
HsCD00584971	2
HsCD00584972	1
HsCD00584973	1
HsCD00584974	0
HsCD00584975	1
HsCD00584976	2
HsCD00584977	0
HsCD00584978	1
HsCD00584979	1
HsCD00584980	2
HsCD00584981	2
HsCD00584982	0
HsCD00584983	1
HsCD00584984	0
HsCD00584985	0
HsCD00584986	0
HsCD00584987	0
HsCD00584988	2
HsCD00584989	1
HsCD00584990	1
HsCD00584991	1
HsCD00584992	1
HsCD00584993	1
HsCD00584994	2
HsCD00584995	2
HsCD00584996	2
HsCD00584997	2
HsCD00584998	2
HsCD00584999	1
HsCD00585000	2
HsCD00585001	2
HsCD00585002	1
HsCD00585003	0
HsCD00585004	2
HsCD00585005	2
HsCD00585006	0
HsCD00585007	2
HsCD00585008	2
HsCD00585009	2
HsCD00585010	2
HsCD00585011	0
HsCD00585012	1
HsCD00585013	2
HsCD00585014	2
HsCD00585015	1
HsCD00585016	2
HsCD00585017	1
HsCD00585018	2
HsCD00585019	2
HsCD00585020	2
HsCD00585021	1
HsCD00585022	1
HsCD00585023	2
HsCD00585024	2
HsCD00585025	2
HsCD00585026	2
HsCD00585027	2
HsCD00585028	1
HsCD00585029	0
HsCD00585030	1
HsCD00585031	1
HsCD00585032	2
HsCD00585033	2
HsCD00585034	1
HsCD00585035	1
HsCD00585036	2
HsCD00585038	2
HsCD00585039	1
HsCD00585040	2
HsCD00585041	1
HsCD00585042	2
HsCD00585043	1
HsCD00585044	1
HsCD00585045	1
HsCD00585046	1
HsCD00585047	0
HsCD00585048	0
HsCD00585049	0
HsCD00585050	2
HsCD00585051	0
HsCD00585052	2
HsCD00585053	2
HsCD00585054	2
HsCD00585055	1
HsCD00585056	0
HsCD00585057	0
HsCD00585058	2
HsCD00585059	1
HsCD00585060	1
HsCD00585061	0
HsCD00585090	0
HsCD00585091	0
HsCD00585092	0
HsCD00585093	0
HsCD00585094	0
HsCD00585095	0
HsCD00585096	0
HsCD00585097	0
HsCD00585098	2
HsCD00585099	0
HsCD00585100	0
HsCD00585101	2
HsCD00585102	0
HsCD00585103	0
HsCD00585104	1
HsCD00585187	0
HsCD00585188	0
HsCD00585224	2
HsCD00585225	2
HsCD00585226	2
HsCD00585227	2
HsCD00585228	2
HsCD00585229	2
HsCD00585230	0
HsCD00585231	0
HsCD00585232	2
HsCD00585233	0
HsCD00585234	1
HsCD00585235	1
HsCD00585236	1
HsCD00585237	2
HsCD00585238	2
HsCD00585239	2
HsCD00585240	2
HsCD00585241	2
HsCD00585242	2
HsCD00585243	2
HsCD00585244	1
HsCD00585245	0
HsCD00585246	1
HsCD00585247	1
HsCD00585248	1
HsCD00585249	1
HsCD00585250	1
HsCD00585251	0
HsCD00585252	0
HsCD00585253	0
HsCD00585254	0
HsCD00585255	1
HsCD00585256	0
HsCD00585257	1
HsCD00585258	0
HsCD00585259	1
HsCD00585260	0
HsCD00585261	1
HsCD00585262	1
HsCD00585263	1
HsCD00585338	1
HsCD00585339	1
HsCD00585340	2
HsCD00585341	2
HsCD00585342	0
HsCD00585343	2
HsCD00585345	0
HsCD00585346	0
HsCD00585347	1
HsCD00585348	2
HsCD00585349	2
HsCD00585350	0
HsCD00585351	0
HsCD00585352	0
HsCD00585353	0
HsCD00585354	0
HsCD00585355	0
HsCD00585356	0
HsCD00585357	0
HsCD00585358	0
HsCD00585359	0
HsCD00585360	0
HsCD00585361	2
HsCD00585362	0
HsCD00585363	0
HsCD00585364	0
HsCD00585366	0
HsCD00585367	0
HsCD00585368	1
HsCD00585369	0
HsCD00585370	0
HsCD00585371	1
HsCD00585372	1
HsCD00585373	1
HsCD00585374	1
HsCD00585375	2
HsCD00585376	2
HsCD00585377	2
HsCD00585378	2
HsCD00585379	2
HsCD00585380	2
HsCD00585381	2
HsCD00585382	2
HsCD00585383	1
HsCD00585384	1
HsCD00585385	1
HsCD00585386	0
HsCD00585387	2
HsCD00585388	1
HsCD00585389	0
HsCD00585390	2
HsCD00585391	0
HsCD00585392	1
HsCD00585393	0
HsCD00585394	2
HsCD00585395	1
HsCD00585396	2
HsCD00585397	2
HsCD00585398	1
HsCD00585399	1
HsCD00585400	1
HsCD00585401	1
HsCD00585402	2
HsCD00585403	0
HsCD00585404	1
HsCD00585405	0
HsCD00585406	0
HsCD00585407	1
HsCD00585408	2
HsCD00585409	2
HsCD00585410	1
HsCD00585411	2
HsCD00585412	2
HsCD00585413	2
HsCD00585414	2
HsCD00585415	2
HsCD00585416	0
HsCD00585417	2
HsCD00585418	2
HsCD00585419	2
HsCD00585420	0
HsCD00585421	0
HsCD00585422	0
HsCD00585423	0
HsCD00585424	0
HsCD00585425	1
HsCD00585426	1
HsCD00585427	1
HsCD00585428	1
HsCD00585429	1
HsCD00585430	0
HsCD00585431	1
HsCD00585432	1
HsCD00585433	1
HsCD00585434	1
HsCD00585435	1
HsCD00585436	0
HsCD00585437	2
HsCD00585438	2
HsCD00585439	2
HsCD00585440	2
HsCD00585441	0
HsCD00585442	1
HsCD00585443	1
HsCD00585444	0
HsCD00585445	1
HsCD00585446	0
HsCD00585447	1
HsCD00585448	0
HsCD00585449	1
HsCD00585450	0
HsCD00585451	1
HsCD00585452	2
HsCD00585453	2
HsCD00585454	0
HsCD00585455	2
HsCD00585456	2
HsCD00585457	1
HsCD00585458	0
HsCD00585459	0
HsCD00585460	0
HsCD00585461	2
HsCD00585462	0
HsCD00585463	0
HsCD00585464	2
HsCD00585465	0
HsCD00585466	2
HsCD00585467	2
HsCD00585468	0
HsCD00585469	1
HsCD00585470	2
HsCD00585471	2
HsCD00585472	2
HsCD00585473	1
HsCD00585474	1
HsCD00585475	2
HsCD00585476	2
HsCD00585477	0
HsCD00585478	2
HsCD00585479	2
HsCD00585480	1
HsCD00585551	0
HsCD00585552	0
HsCD00585553	1
HsCD00585554	1
HsCD00585555	1
HsCD00585556	0
HsCD00585557	1
HsCD00585558	0
HsCD00585559	2
HsCD00585560	0
HsCD00585561	0
HsCD00585562	0
HsCD00585563	2
HsCD00585564	2
HsCD00585565	2
HsCD00585566	1
HsCD00585567	1
HsCD00585568	1
HsCD00585569	1
HsCD00585570	0
HsCD00585571	1
HsCD00585599	2
HsCD00585600	1
HsCD00585601	1
HsCD00585602	1
HsCD00585603	0
HsCD00585604	0
HsCD00585605	0
HsCD00585606	1
HsCD00585608	0
HsCD00585609	0
HsCD00585610	0
HsCD00585611	0
HsCD00585612	2
HsCD00585613	1
HsCD00585614	1
HsCD00585615	1
HsCD00585616	1
HsCD00585617	0
HsCD00585808	0
HsCD00585809	1
HsCD00585810	1
HsCD00585811	0
HsCD00585812	2
HsCD00585813	1
HsCD00585814	1
HsCD00585815	0
HsCD00585816	1
HsCD00585817	1
HsCD00585818	1
HsCD00585819	1
HsCD00585820	0
HsCD00585821	1
HsCD00585822	0
HsCD00585823	0
HsCD00585824	0
HsCD00585825	2
HsCD00585826	1
HsCD00585827	0
HsCD00585828	1
HsCD00585829	0
HsCD00585830	0
HsCD00585831	2
HsCD00585832	2
HsCD00585833	2
HsCD00585835	2
HsCD00585837	1
HsCD00585838	1
HsCD00585839	0
HsCD00585840	0
HsCD00585841	0
HsCD00585842	0
HsCD00585843	1
HsCD00585844	2
HsCD00585845	1
HsCD00585846	0
HsCD00585847	1
HsCD00585848	0
HsCD00585849	0
HsCD00585850	0
HsCD00585851	0
HsCD00585852	0
HsCD00585853	2
HsCD00585854	0
HsCD00585855	0
HsCD00585856	0
HsCD00585857	0
HsCD00585858	2
HsCD00585859	0
HsCD00585860	2
HsCD00585862	1
HsCD00585863	2
HsCD00585864	1
HsCD00585865	0
HsCD00585866	0
HsCD00585867	2
HsCD00585868	2
HsCD00586098	0
HsCD00586099	0
HsCD00586100	0
HsCD00586101	2
HsCD00586102	2
HsCD00586103	2
HsCD00586104	1
HsCD00586105	1
HsCD00586106	2
HsCD00586107	2
HsCD00586108	2
HsCD00586109	1
HsCD00588603	0
HsCD00588604	0
HsCD00588605	0
HsCD00588606	0
HsCD00588607	0
HsCD00588608	0
HsCD00588609	0
HsCD00588610	0
HsCD00588611	0
HsCD00588612	0
HsCD00588613	0
HsCD00588614	0
HsCD00588615	0
HsCD00588616	0
HsCD00588617	0
HsCD00588618	0
HsCD00588619	0
HsCD00588620	0
HsCD00588621	0
HsCD00588622	0
HsCD00588623	0
HsCD00588624	0
HsCD00588625	0
HsCD00588626	0
HsCD00588627	0
HsCD00588628	0
HsCD00588629	0
HsCD00588630	0
HsCD00588631	0
HsCD00588632	0
HsCD00588633	0
HsCD00588634	0
HsCD00588635	0
HsCD00588636	0
HsCD00588637	0
HsCD00588683	0
HsCD00588684	2
HsCD00588685	0
HsCD00588923	0
HsCD00588924	0
HsCD00588925	1
HsCD00588926	2
HsCD00588927	1
HsCD00588928	1
HsCD00588929	0
HsCD00588930	1
HsCD00588931	0
HsCD00588932	0
HsCD00588933	2
HsCD00588934	1
HsCD00588935	1
HsCD00588936	1
HsCD00588937	2
HsCD00588938	1
HsCD00588939	0
HsCD00588940	1
HsCD00588941	0
HsCD00588942	1
HsCD00588943	1
HsCD00588944	1
HsCD00588945	1
HsCD00588946	0
HsCD00588947	2
HsCD00588948	1
HsCD00588949	1
HsCD00588950	1
HsCD00588951	1
HsCD00588952	2
HsCD00588953	1
HsCD00588954	1
HsCD00588955	2
HsCD00588956	0
HsCD00588957	0
HsCD00588958	1
HsCD00588959	1
HsCD00588960	2
HsCD00588961	1
HsCD00588962	1
HsCD00588963	2
HsCD00588964	0
HsCD00588965	2
HsCD00588966	0
HsCD00588967	0
HsCD00588968	2
HsCD00588969	2
HsCD00588970	0
HsCD00588971	0
HsCD00588972	2
HsCD00588973	1
HsCD00588974	2
HsCD00588975	0
HsCD00588976	1
HsCD00588977	0
HsCD00588978	0
HsCD00588979	0
HsCD00588980	2
HsCD00588981	0
HsCD00588982	0
HsCD00588983	0
HsCD00588984	0
HsCD00589000	2
HsCD00589001	1
HsCD00589002	1
HsCD00589003	1
HsCD00589004	0
HsCD00589005	2
HsCD00589006	2
HsCD00589007	0
HsCD00589008	0
HsCD00589009	0
HsCD00589010	2
HsCD00589011	2
HsCD00589012	2
HsCD00589013	2
HsCD00589014	2
HsCD00589015	2
HsCD00589016	2
HsCD00589017	2
HsCD00589018	2
HsCD00589019	2
HsCD00589020	0
HsCD00589021	0
HsCD00589022	1
HsCD00589023	0
HsCD00589024	2
HsCD00589025	0
HsCD00589026	2
HsCD00589027	2
HsCD00589028	1
HsCD00589029	2
HsCD00589031	0
HsCD00589032	0
HsCD00589033	1
HsCD00589034	0
HsCD00589035	1
HsCD00589036	2
HsCD00589037	1
HsCD00589038	0
HsCD00589039	1
HsCD00589040	0
HsCD00589042	2
HsCD00589043	2
HsCD00589044	1
HsCD00589045	0
HsCD00589046	0
HsCD00589047	0
HsCD00589048	0
HsCD00589049	2
HsCD00589050	2
HsCD00589051	2
HsCD00589052	2
HsCD00589053	1
HsCD00589339	0
HsCD00589340	1
HsCD00589341	0
HsCD00589342	1
HsCD00589343	2
HsCD00589344	1
HsCD00589345	1
HsCD00589346	2
HsCD00589347	0
HsCD00589348	0
HsCD00589349	0
HsCD00589350	1
HsCD00589351	2
HsCD00589352	1
HsCD00589353	2
HsCD00589354	1
HsCD00589355	2
HsCD00589356	2
HsCD00589357	2
HsCD00589358	1
HsCD00589359	2
HsCD00589360	2
HsCD00589361	1
HsCD00589362	2
HsCD00589363	2
HsCD00589364	0
HsCD00589365	0
HsCD00589366	2
HsCD00589367	1
HsCD00589368	2
HsCD00589369	2
HsCD00589370	2
HsCD00589371	1
HsCD00589372	1
HsCD00589373	0
HsCD00589374	0
HsCD00589375	2
HsCD00589450	0
HsCD00589451	0
HsCD00589452	1
HsCD00589453	1
HsCD00589454	0
HsCD00589455	2
HsCD00589456	2
HsCD00589457	2
HsCD00589458	1
HsCD00589459	2
HsCD00589460	0
HsCD00589461	1
HsCD00589462	0
HsCD00589463	0
HsCD00589464	1
HsCD00589465	1
HsCD00589466	0
HsCD00589467	0
HsCD00589468	2
HsCD00589469	2
HsCD00589470	2
HsCD00589471	0
HsCD00589472	0
HsCD00589473	0
HsCD00589474	0
HsCD00589475	0
HsCD00589476	0
HsCD00589477	0
HsCD00589478	0
HsCD00589479	2
HsCD00589480	2
HsCD00589481	2
HsCD00589482	0
HsCD00589483	1
HsCD00589484	1
HsCD00589485	1
HsCD00589486	0
HsCD00589487	2
HsCD00589488	2
HsCD00589489	0
HsCD00589490	0
HsCD00589491	0
HsCD00589492	0
HsCD00589493	0
HsCD00589494	0
HsCD00589495	0
HsCD00589496	0
HsCD00589526	2
HsCD00589527	0
HsCD00589528	2
HsCD00589529	1
HsCD00589530	2
HsCD00589531	2
HsCD00589532	2
HsCD00589533	2
HsCD00589534	1
HsCD00589535	1
HsCD00589536	1
HsCD00589537	1
HsCD00589538	2
HsCD00589539	2
HsCD00589540	2
HsCD00589541	2
HsCD00589542	2
HsCD00589543	2
HsCD00589544	2
HsCD00589545	2
HsCD00589546	2
HsCD00589547	2
HsCD00589548	1
HsCD00589549	0
HsCD00589550	0
HsCD00589551	2
HsCD00589552	2
HsCD00589553	0
HsCD00589554	2
HsCD00589555	2
HsCD00589556	1
HsCD00589557	0
HsCD00589558	0
HsCD00589559	0
HsCD00589560	0
HsCD00589561	0
HsCD00589562	1
HsCD00589563	0
HsCD00589564	0
HsCD00589565	1
HsCD00589566	1
HsCD00589567	2
HsCD00589568	0
HsCD00589569	0
HsCD00589570	0
HsCD00589571	0
HsCD00589572	1
HsCD00589573	1
HsCD00589574	0
HsCD00589575	1
HsCD00589576	1
HsCD00589577	0
HsCD00589578	1
HsCD00589579	1
HsCD00589580	0
HsCD00589581	1
HsCD00589582	1
HsCD00589583	0
HsCD00589584	2
HsCD00589585	2
HsCD00589586	2
HsCD00589587	2
HsCD00589588	2
HsCD00589589	0
HsCD00589590	1
HsCD00589591	2
HsCD00589592	0
HsCD00589593	2
HsCD00589594	0
HsCD00589595	1
HsCD00589596	2
HsCD00589597	2
HsCD00589598	0
HsCD00589599	2
HsCD00589600	2
HsCD00589601	0
HsCD00589602	2
HsCD00589603	2
HsCD00589604	1
HsCD00589605	2
HsCD00589606	2
HsCD00589608	2
HsCD00589609	2
HsCD00589610	2
HsCD00589611	2
HsCD00589612	0
HsCD00589613	0
HsCD00589614	2
HsCD00589615	0
HsCD00589616	0
HsCD00589617	2
HsCD00589618	0
HsCD00589619	0
HsCD00589620	2
HsCD00589621	2
HsCD00589622	2
HsCD00589623	2
HsCD00589624	2
HsCD00589625	2
HsCD00589626	1
HsCD00589627	1
HsCD00589628	1
HsCD00589629	1
HsCD00589630	1
HsCD00589631	1
HsCD00589632	1
HsCD00589633	1
HsCD00589634	2
HsCD00589635	0
HsCD00589636	1
HsCD00589637	2
HsCD00589638	2
HsCD00589639	0
HsCD00589640	2
HsCD00589641	1
HsCD00589642	2
HsCD00589643	0
HsCD00589644	2
HsCD00589645	1
HsCD00589646	2
HsCD00589647	1
HsCD00589648	2
HsCD00589649	2
HsCD00589650	1
HsCD00589651	1
HsCD00589652	1
HsCD00589653	2
HsCD00589654	0
HsCD00589655	1
HsCD00589656	2
HsCD00589658	0
HsCD00589659	1
HsCD00589661	1
HsCD00589662	1
HsCD00589663	1
HsCD00590081	2
HsCD00590082	1
HsCD00590083	1
HsCD00590084	2
HsCD00590086	1
HsCD00590087	0
HsCD00590088	0
HsCD00590089	2
HsCD00590090	2
HsCD00590091	1
HsCD00590092	2
HsCD00590093	2
HsCD00590094	2
HsCD00590095	1
HsCD00590096	1
HsCD00590097	2
HsCD00590098	1
HsCD00590100	1
HsCD00590101	1
HsCD00590102	2
HsCD00590103	2
HsCD00590104	1
HsCD00590105	0
HsCD00590106	2
HsCD00590107	0
HsCD00590108	2
HsCD00590109	1
HsCD00590110	2
HsCD00590111	0
HsCD00590112	2
HsCD00590113	0
HsCD00590114	1
HsCD00590140	0
HsCD00590141	2
HsCD00590500	0
HsCD00590501	0
HsCD00590502	0
HsCD00590503	0
HsCD00590504	0
HsCD00590505	0
HsCD00590506	0
HsCD00590508	0
HsCD00590509	0
HsCD00590510	0
HsCD00590511	0
HsCD00590512	0
HsCD00590513	0
HsCD00590514	0
HsCD00590515	0
HsCD00590516	0
HsCD00590517	1
HsCD00590518	0
HsCD00590519	0
HsCD00590520	0
HsCD00590521	0
HsCD00590522	0
HsCD00590523	0
HsCD00590524	0
HsCD00590525	0
HsCD00590526	2
HsCD00590527	2
HsCD00590528	0
HsCD00590529	0
HsCD00590530	0
HsCD00590531	0
HsCD00590910	2
HsCD00590911	1
HsCD00590912	1
HsCD00590913	0
HsCD00590914	2
HsCD00590915	2
HsCD00590916	2
HsCD00590917	1
HsCD00590918	2
HsCD00590919	1
HsCD00590920	1
HsCD00590921	1
HsCD00590922	1
HsCD00590923	1
HsCD00590924	0
HsCD00590925	1
